Scenario,Area,Period,Age,Sex,Ratio,Death Ratio,Population,Deaths
SSP5,Botswana,2055-2060,0--4,Female,0.999,0.001,84.5,0.0845
SSP5,Botswana,2060-2065,0--4,Female,0.999,0.001,76.6,0.0766
SSP5,Botswana,2065-2070,0--4,Female,0.999,0.001,71.3,0.0713
SSP5,Botswana,2070-2075,0--4,Female,1,0,66.4,0
SSP5,Botswana,2075-2080,0--4,Female,1,0,62.1,0
SSP5,Botswana,2080-2085,0--4,Female,1,0,56.7,0
SSP5,Botswana,2085-2090,0--4,Female,1,0,52.2,0
SSP5,Botswana,2090-2095,0--4,Female,1,0,47.4,0
SSP5,Botswana,2095-2100,0--4,Female,1,0,44,0
SSP5,Brunei Darussalam,2030-2035,0--4,Female,0.999,0.001,12.6,0.0126
SSP5,Brunei Darussalam,2035-2040,0--4,Female,0.999,0.001,11.6,0.0116
SSP5,Brunei Darussalam,2040-2045,0--4,Female,0.999,0.001,10.8,0.0108
SSP5,Brunei Darussalam,2045-2050,0--4,Female,1,0,10.5,0
SSP5,Brunei Darussalam,2050-2055,0--4,Female,1,0,10.1,0
SSP5,Brunei Darussalam,2055-2060,0--4,Female,1,0,9.3,0
SSP5,Brunei Darussalam,2060-2065,0--4,Female,1,0,8.5,0
SSP5,Brunei Darussalam,2065-2070,0--4,Female,1,0,7.8,0
SSP5,Brunei Darussalam,2070-2075,0--4,Female,1,0,7.4,0
SSP5,Brunei Darussalam,2075-2080,0--4,Female,1,0,7.1,0
SSP5,Brunei Darussalam,2080-2085,0--4,Female,1,0,6.7,0
SSP5,Brunei Darussalam,2085-2090,0--4,Female,1,0,6.3,0
SSP5,Brunei Darussalam,2090-2095,0--4,Female,1,0,5.9,0
SSP5,Brunei Darussalam,2095-2100,0--4,Female,1,0,5.4,0
SSP5,Burkina Faso,2030-2035,0--4,Female,0.984,0.016,1574.6,25.1936
SSP5,Burkina Faso,2035-2040,0--4,Female,0.988,0.012,1566.7,18.8004
SSP5,Burkina Faso,2040-2045,0--4,Female,0.991,0.009,1547.3,13.9257
SSP5,Burkina Faso,2045-2050,0--4,Female,0.994,0.006,1548.4,9.2904
SSP5,Burkina Faso,2050-2055,0--4,Female,0.996,0.004,1487.3,5.9492
SSP5,Burkina Faso,2055-2060,0--4,Female,0.997,0.003,1364.2,4.0926
SSP5,Burkina Faso,2060-2065,0--4,Female,0.998,0.002,1240.4,2.4808
SSP5,Burkina Faso,2065-2070,0--4,Female,0.998,0.002,1150.1,2.3002
SSP5,Burkina Faso,2070-2075,0--4,Female,0.999,0.001,1072,1.072
SSP5,Burkina Faso,2075-2080,0--4,Female,0.999,0.001,994.8,0.9948
SSP5,Burkina Faso,2080-2085,0--4,Female,0.999,0.001,902.2,0.9022
SSP5,Burkina Faso,2085-2090,0--4,Female,0.999,0.001,799.8,0.7998
SSP5,Burkina Faso,2090-2095,0--4,Female,1,0,707.1,0
SSP5,Burkina Faso,2095-2100,0--4,Female,1,0,641.2,0
SSP5,Burundi,2030-2035,0--4,Female,0.987,0.013,895.2,11.6376
SSP5,Burundi,2035-2040,0--4,Female,0.99,0.01,879.2,8.792
SSP5,Burundi,2040-2045,0--4,Female,0.992,0.008,855.2,6.8416
SSP5,Burundi,2045-2050,0--4,Female,0.994,0.006,841.6,5.0496
SSP5,Burundi,2050-2055,0--4,Female,0.996,0.004,801.1,3.2044
SSP5,Burundi,2055-2060,0--4,Female,0.996,0.004,736.5,2.946
SSP5,Burundi,2060-2065,0--4,Female,0.997,0.003,665.1,1.9953
SSP5,Burundi,2065-2070,0--4,Female,0.997,0.003,607.8,1.8234
SSP5,Burundi,2070-2075,0--4,Female,0.998,0.002,553.4,1.1068
SSP5,Burundi,2075-2080,0--4,Female,0.998,0.002,504.8,1.0096
SSP5,Burundi,2080-2085,0--4,Female,0.998,0.002,454.7,0.9094
SSP5,Burundi,2085-2090,0--4,Female,0.999,0.001,404.9,0.4049
SSP5,Burundi,2090-2095,0--4,Female,0.999,0.001,369.5,0.3695
SSP5,Burundi,2095-2100,0--4,Female,0.999,0.001,340,0.34
SSP5,Cambodia,2030-2035,0--4,Female,0.998,0.002,615.1,1.2302
SSP5,Cambodia,2035-2040,0--4,Female,0.998,0.002,558.1,1.1162
SSP5,Cambodia,2040-2045,0--4,Female,0.999,0.001,499.7,0.4997
SSP5,Cambodia,2045-2050,0--4,Female,0.999,0.001,445.8,0.4458
SSP5,Cambodia,2050-2055,0--4,Female,0.999,0.001,392.1,0.3921
SSP5,Cambodia,2055-2060,0--4,Female,0.999,0.001,344.1,0.3441
SSP5,Cambodia,2060-2065,0--4,Female,0.999,0.001,303.6,0.3036
SSP5,Cambodia,2065-2070,0--4,Female,0.999,0.001,273.2,0.2732
SSP5,Cambodia,2070-2075,0--4,Female,0.999,0.001,245.2,0.2452
SSP5,Cambodia,2075-2080,0--4,Female,0.999,0.001,219.2,0.2192
SSP5,Cambodia,2080-2085,0--4,Female,0.999,0.001,195.7,0.1957
SSP5,Cambodia,2085-2090,0--4,Female,1,0,175.4,0
SSP5,Cambodia,2090-2095,0--4,Female,1,0,158.5,0
SSP5,Cambodia,2095-2100,0--4,Female,1,0,143.4,0
SSP5,Cameroon,2030-2035,0--4,Female,0.994,0.006,1942.6,11.6556
SSP5,Cameroon,2035-2040,0--4,Female,0.996,0.004,1886,7.544
SSP5,Cameroon,2040-2045,0--4,Female,0.997,0.003,1809.8,5.4294
SSP5,Cameroon,2045-2050,0--4,Female,0.998,0.002,1786.1,3.5722
SSP5,Cameroon,2050-2055,0--4,Female,0.999,0.001,1716.6,1.7166
SSP5,Cameroon,2055-2060,0--4,Female,0.999,0.001,1618.2,1.6182
SSP5,Cameroon,2060-2065,0--4,Female,0.999,0.001,1482.4,1.4824
SSP5,Cameroon,2065-2070,0--4,Female,0.999,0.001,1366.7,1.3667
SSP5,Cameroon,2070-2075,0--4,Female,0.999,0.001,1264.5,1.2645
SSP5,Cameroon,2075-2080,0--4,Female,0.999,0.001,1131.8,1.1318
SSP5,Cameroon,2080-2085,0--4,Female,1,0,1030.5,0
SSP5,Cameroon,2085-2090,0--4,Female,1,0,927,0
SSP5,Cameroon,2090-2095,0--4,Female,1,0,846.5,0
SSP5,Cameroon,2095-2100,0--4,Female,1,0,783.9,0
SSP5,Cape Verde,2030-2035,0--4,Female,0.999,0.001,19.2,0.0192
SSP5,Cape Verde,2035-2040,0--4,Female,0.999,0.001,16.4,0.0164
SSP5,Cape Verde,2040-2045,0--4,Female,0.999,0.001,14.3,0.0143
SSP5,Cape Verde,2045-2050,0--4,Female,1,0,13.1,0
SSP5,Cape Verde,2050-2055,0--4,Female,1,0,11.9,0
SSP5,Cape Verde,2055-2060,0--4,Female,1,0,10.4,0
SSP5,Cape Verde,2060-2065,0--4,Female,1,0,9.1,0
SSP5,Cape Verde,2065-2070,0--4,Female,1,0,8.1,0
SSP5,Cape Verde,2070-2075,0--4,Female,1,0,7.4,0
SSP5,Cape Verde,2075-2080,0--4,Female,1,0,6.7,0
SSP5,Cape Verde,2080-2085,0--4,Female,1,0,6.2,0
SSP5,Cape Verde,2085-2090,0--4,Female,1,0,5.7,0
SSP5,Cape Verde,2090-2095,0--4,Female,1,0,5.3,0
SSP5,Cape Verde,2095-2100,0--4,Female,1,0,4.9,0
SSP5,Central African Republic,2030-2035,0--4,Female,0.988,0.012,484.3,5.8116
SSP5,Central African Republic,2035-2040,0--4,Female,0.991,0.009,493,4.437
SSP5,Central African Republic,2040-2045,0--4,Female,0.995,0.005,486.8,2.434
SSP5,Central African Republic,2045-2050,0--4,Female,0.997,0.003,489.4,1.4682
SSP5,Central African Republic,2050-2055,0--4,Female,0.997,0.003,466.6,1.3998
SSP5,Central African Republic,2055-2060,0--4,Female,0.998,0.002,433.5,0.867
SSP5,Central African Republic,2060-2065,0--4,Female,0.998,0.002,400.5,0.801
SSP5,Central African Republic,2065-2070,0--4,Female,0.998,0.002,374,0.748
SSP5,Central African Republic,2070-2075,0--4,Female,0.998,0.002,348,0.696
SSP5,Central African Republic,2075-2080,0--4,Female,0.999,0.001,320.9,0.3209
SSP5,Central African Republic,2080-2085,0--4,Female,0.999,0.001,292.2,0.2922
SSP5,Central African Republic,2085-2090,0--4,Female,0.999,0.001,264.1,0.2641
SSP5,Central African Republic,2090-2095,0--4,Female,0.999,0.001,234,0.234
SSP5,Central African Republic,2095-2100,0--4,Female,0.999,0.001,207.8,0.2078
SSP5,Chad,2030-2035,0--4,Female,0.968,0.032,1557,49.824
SSP5,Chad,2035-2040,0--4,Female,0.973,0.027,1573.6,42.4872
SSP5,Chad,2040-2045,0--4,Female,0.978,0.022,1563.8,34.4036
SSP5,Chad,2045-2050,0--4,Female,0.983,0.017,1569.7,26.6849
SSP5,Chad,2050-2055,0--4,Female,0.987,0.013,1540,20.02
SSP5,Chad,2055-2060,0--4,Female,0.99,0.01,1475.7,14.757
SSP5,Chad,2060-2065,0--4,Female,0.992,0.008,1382.6,11.0608
SSP5,Chad,2065-2070,0--4,Female,0.993,0.007,1305.8,9.1406
SSP5,Chad,2070-2075,0--4,Female,0.995,0.005,1219.5,6.0975
SSP5,Chad,2075-2080,0--4,Female,0.996,0.004,1143.2,4.5728
SSP5,Chad,2080-2085,0--4,Female,0.996,0.004,1048.8,4.1952
SSP5,Chad,2085-2090,0--4,Female,0.997,0.003,975.2,2.9256
SSP5,Chad,2090-2095,0--4,Female,0.997,0.003,879.4,2.6382
SSP5,Chad,2095-2100,0--4,Female,0.998,0.002,782.4,1.5648
SSP5,China,2030-2035,0--4,Female,0.999,0.001,22397.3,22.3973
SSP5,China,2035-2040,0--4,Female,0.999,0.001,21568.8,21.5688
SSP5,China,2040-2045,0--4,Female,0.999,0.001,21676.2,21.6762
SSP5,China,2045-2050,0--4,Female,1,0,21330.8,0
SSP5,China,2050-2055,0--4,Female,1,0,19528.4,0
SSP5,China,2055-2060,0--4,Female,1,0,17013.4,0
SSP5,China,2060-2065,0--4,Female,1,0,15034.3,0
SSP5,China,2065-2070,0--4,Female,1,0,13745.7,0
SSP5,China,2070-2075,0--4,Female,1,0,13019.2,0
SSP5,China,2075-2080,0--4,Female,1,0,12530.8,0
SSP5,China,2080-2085,0--4,Female,1,0,11832.3,0
SSP5,China,2085-2090,0--4,Female,1,0,10889.7,0
SSP5,China,2090-2095,0--4,Female,1,0,9895.2,0
SSP5,China,2095-2100,0--4,Female,1,0,9081.8,0
SSP5,Comoros,2030-2035,0--4,Female,0.993,0.007,49.8,0.3486
SSP5,Comoros,2035-2040,0--4,Female,0.995,0.005,46.6,0.233
SSP5,Comoros,2040-2045,0--4,Female,0.996,0.004,43.7,0.1748
SSP5,Comoros,2045-2050,0--4,Female,0.997,0.003,42.4,0.1272
SSP5,Comoros,2050-2055,0--4,Female,0.998,0.002,40.1,0.0802
SSP5,Comoros,2055-2060,0--4,Female,0.999,0.001,36.7,0.0367
SSP5,Comoros,2060-2065,0--4,Female,0.999,0.001,32.6,0.0326
SSP5,Comoros,2065-2070,0--4,Female,0.999,0.001,29.5,0.0295
SSP5,Comoros,2070-2075,0--4,Female,0.999,0.001,26.1,0.0261
SSP5,Comoros,2075-2080,0--4,Female,0.999,0.001,23.5,0.0235
SSP5,Comoros,2080-2085,0--4,Female,0.999,0.001,20.9,0.0209
SSP5,Comoros,2085-2090,0--4,Female,0.999,0.001,19,0.019
SSP5,Comoros,2090-2095,0--4,Female,1,0,17.4,0
SSP5,Comoros,2095-2100,0--4,Female,1,0,16,0
SSP5,Congo,2030-2035,0--4,Female,0.997,0.003,383,1.149
SSP5,Congo,2035-2040,0--4,Female,0.997,0.003,376.6,1.1298
SSP5,Congo,2040-2045,0--4,Female,0.998,0.002,360.5,0.721
SSP5,Congo,2045-2050,0--4,Female,0.999,0.001,349.8,0.3498
SSP5,Congo,2050-2055,0--4,Female,0.999,0.001,332.6,0.3326
SSP5,Congo,2055-2060,0--4,Female,0.999,0.001,306,0.306
SSP5,Congo,2060-2065,0--4,Female,1,0,275.4,0
SSP5,Congo,2065-2070,0--4,Female,1,0,253.4,0
SSP5,Congo,2070-2075,0--4,Female,1,0,229.1,0
SSP5,Congo,2075-2080,0--4,Female,1,0,203,0
SSP5,Congo,2080-2085,0--4,Female,1,0,180.7,0
SSP5,Congo,2085-2090,0--4,Female,1,0,164.7,0
SSP5,Congo,2090-2095,0--4,Female,1,0,151.3,0
SSP5,Congo,2095-2100,0--4,Female,1,0,139.1,0
SSP5,Cote d'Ivoire,2030-2035,0--4,Female,0.993,0.007,1782.3,12.4761
SSP5,Cote d'Ivoire,2035-2040,0--4,Female,0.996,0.004,1689.1,6.7564
SSP5,Cote d'Ivoire,2040-2045,0--4,Female,0.997,0.003,1584.4,4.7532
SSP5,Cote d'Ivoire,2045-2050,0--4,Female,0.998,0.002,1520.6,3.0412
SSP5,Cote d'Ivoire,2050-2055,0--4,Female,0.998,0.002,1420.6,2.8412
SSP5,Cote d'Ivoire,2055-2060,0--4,Female,0.999,0.001,1302,1.302
SSP5,Cote d'Ivoire,2060-2065,0--4,Female,0.999,0.001,1165.4,1.1654
SSP5,Cote d'Ivoire,2065-2070,0--4,Female,0.999,0.001,1052.1,1.0521
SSP5,Cote d'Ivoire,2070-2075,0--4,Female,0.999,0.001,947.2,0.9472
SSP5,Cote d'Ivoire,2075-2080,0--4,Female,0.999,0.001,844.1,0.8441
SSP5,Cote d'Ivoire,2080-2085,0--4,Female,0.999,0.001,744.8,0.7448
SSP5,Cote d'Ivoire,2085-2090,0--4,Female,0.999,0.001,676,0.676
SSP5,Cote d'Ivoire,2090-2095,0--4,Female,1,0,621,0
SSP5,Cote d'Ivoire,2095-2100,0--4,Female,1,0,571.6,0
SSP5,Democratic Republic of the Congo,2030-2035,0--4,Female,0.98,0.02,9024.6,180.492
SSP5,Democratic Republic of the Congo,2035-2040,0--4,Female,0.983,0.017,9074.1,154.2597
SSP5,Democratic Republic of the Congo,2040-2045,0--4,Female,0.986,0.014,9010.7,126.1498
SSP5,Democratic Republic of the Congo,2045-2050,0--4,Female,0.989,0.011,9143.4,100.5774
SSP5,Democratic Republic of the Congo,2050-2055,0--4,Female,0.991,0.009,8983,80.847
SSP5,Democratic Republic of the Congo,2055-2060,0--4,Female,0.993,0.007,8572.7,60.0089
SSP5,Democratic Republic of the Congo,2060-2065,0--4,Female,0.995,0.005,8060.3,40.3015
SSP5,Democratic Republic of the Congo,2065-2070,0--4,Female,0.996,0.004,7594.1,30.3764
SSP5,Democratic Republic of the Congo,2070-2075,0--4,Female,0.997,0.003,7144.4,21.4332
SSP5,Democratic Republic of the Congo,2075-2080,0--4,Female,0.998,0.002,6679.2,13.3584
SSP5,Democratic Republic of the Congo,2080-2085,0--4,Female,0.998,0.002,6159.2,12.3184
SSP5,Democratic Republic of the Congo,2085-2090,0--4,Female,0.999,0.001,5646.3,5.6463
SSP5,Democratic Republic of the Congo,2090-2095,0--4,Female,0.999,0.001,5048.3,5.0483
SSP5,Democratic Republic of the Congo,2095-2100,0--4,Female,0.999,0.001,4518.3,4.5183
SSP5,Djibouti,2030-2035,0--4,Female,0.989,0.011,46.3,0.5093
SSP5,Djibouti,2035-2040,0--4,Female,0.992,0.008,42.8,0.3424
SSP5,Djibouti,2040-2045,0--4,Female,0.994,0.006,39,0.234
SSP5,Djibouti,2045-2050,0--4,Female,0.996,0.004,36.9,0.1476
SSP5,Djibouti,2050-2055,0--4,Female,0.997,0.003,33.7,0.1011
SSP5,Djibouti,2055-2060,0--4,Female,0.998,0.002,30.4,0.0608
SSP5,Djibouti,2060-2065,0--4,Female,0.998,0.002,26.4,0.0528
SSP5,Djibouti,2065-2070,0--4,Female,0.998,0.002,23.8,0.0476
SSP5,Djibouti,2070-2075,0--4,Female,0.999,0.001,21.9,0.0219
SSP5,Djibouti,2075-2080,0--4,Female,0.999,0.001,20.4,0.0204
SSP5,Djibouti,2080-2085,0--4,Female,0.999,0.001,18.8,0.0188
SSP5,Djibouti,2085-2090,0--4,Female,0.999,0.001,17.2,0.0172
SSP5,Djibouti,2090-2095,0--4,Female,1,0,15.4,0
SSP5,Djibouti,2095-2100,0--4,Female,1,0,13.9,0
SSP5,Equatorial Guinea,2030-2035,0--4,Female,0.994,0.006,106.4,0.6384
SSP5,Equatorial Guinea,2035-2040,0--4,Female,0.996,0.004,105.5,0.422
SSP5,Equatorial Guinea,2040-2045,0--4,Female,0.997,0.003,102.5,0.3075
SSP5,Equatorial Guinea,2045-2050,0--4,Female,0.998,0.002,101.4,0.2028
SSP5,Equatorial Guinea,2050-2055,0--4,Female,0.999,0.001,97.6,0.0976
SSP5,Equatorial Guinea,2055-2060,0--4,Female,0.999,0.001,90.7,0.0907
SSP5,Equatorial Guinea,2060-2065,0--4,Female,0.999,0.001,82.7,0.0827
SSP5,Equatorial Guinea,2065-2070,0--4,Female,0.999,0.001,77,0.077
SSP5,Equatorial Guinea,2070-2075,0--4,Female,0.999,0.001,70.2,0.0702
SSP5,Equatorial Guinea,2075-2080,0--4,Female,0.999,0.001,62.9,0.0629
SSP5,Equatorial Guinea,2080-2085,0--4,Female,0.999,0.001,55.7,0.0557
SSP5,Equatorial Guinea,2085-2090,0--4,Female,0.999,0.001,50.7,0.0507
SSP5,Equatorial Guinea,2090-2095,0--4,Female,0.999,0.001,46.2,0.0462
SSP5,Equatorial Guinea,2095-2100,0--4,Female,1,0,42,0
SSP5,Eritrea,2030-2035,0--4,Female,0.995,0.005,205.2,1.026
SSP5,Eritrea,2035-2040,0--4,Female,0.996,0.004,190.2,0.7608
SSP5,Eritrea,2040-2045,0--4,Female,0.997,0.003,171,0.513
SSP5,Eritrea,2045-2050,0--4,Female,0.998,0.002,155.7,0.3114
SSP5,Eritrea,2050-2055,0--4,Female,0.998,0.002,138.9,0.2778
SSP5,Eritrea,2055-2060,0--4,Female,0.999,0.001,121.3,0.1213
SSP5,Eritrea,2060-2065,0--4,Female,0.999,0.001,104.9,0.1049
SSP5,Eritrea,2065-2070,0--4,Female,0.999,0.001,92,0.092
SSP5,Eritrea,2070-2075,0--4,Female,0.999,0.001,79.6,0.0796
SSP5,Eritrea,2075-2080,0--4,Female,0.999,0.001,68.9,0.0689
SSP5,Eritrea,2080-2085,0--4,Female,0.999,0.001,61.4,0.0614
SSP5,Eritrea,2085-2090,0--4,Female,0.999,0.001,55.5,0.0555
SSP5,Eritrea,2090-2095,0--4,Female,1,0,50.5,0
SSP5,Eritrea,2095-2100,0--4,Female,1,0,45.6,0
SSP5,Ethiopia,2030-2035,0--4,Female,0.992,0.008,7626.1,61.0088
SSP5,Ethiopia,2035-2040,0--4,Female,0.994,0.006,7323,43.938
SSP5,Ethiopia,2040-2045,0--4,Female,0.996,0.004,6971.5,27.886
SSP5,Ethiopia,2045-2050,0--4,Female,0.997,0.003,6838.8,20.5164
SSP5,Ethiopia,2050-2055,0--4,Female,0.998,0.002,6568.5,13.137
SSP5,Ethiopia,2055-2060,0--4,Female,0.999,0.001,6131.5,6.1315
SSP5,Ethiopia,2060-2065,0--4,Female,0.999,0.001,5631.9,5.6319
SSP5,Ethiopia,2065-2070,0--4,Female,0.999,0.001,5100.1,5.1001
SSP5,Ethiopia,2070-2075,0--4,Female,0.999,0.001,4645.5,4.6455
SSP5,Ethiopia,2075-2080,0--4,Female,0.999,0.001,4147.8,4.1478
SSP5,Ethiopia,2080-2085,0--4,Female,0.999,0.001,3724.6,3.7246
SSP5,Ethiopia,2085-2090,0--4,Female,0.999,0.001,3410.1,3.4101
SSP5,Ethiopia,2090-2095,0--4,Female,1,0,3131.1,0
SSP5,Ethiopia,2095-2100,0--4,Female,1,0,2860,0
SSP5,Gabon,2030-2035,0--4,Female,0.998,0.002,129.1,0.2582
SSP5,Gabon,2035-2040,0--4,Female,0.998,0.002,121.4,0.2428
SSP5,Gabon,2040-2045,0--4,Female,0.999,0.001,114,0.114
SSP5,Gabon,2045-2050,0--4,Female,0.999,0.001,110.6,0.1106
SSP5,Gabon,2050-2055,0--4,Female,0.999,0.001,104.7,0.1047
SSP5,Gabon,2055-2060,0--4,Female,1,0,96.6,0
SSP5,Gabon,2060-2065,0--4,Female,1,0,86,0
SSP5,Gabon,2065-2070,0--4,Female,1,0,76.5,0
SSP5,Gabon,2070-2075,0--4,Female,1,0,67.9,0
SSP5,Gabon,2075-2080,0--4,Female,1,0,62.6,0
SSP5,Gabon,2080-2085,0--4,Female,1,0,58.4,0
SSP5,Gabon,2085-2090,0--4,Female,1,0,54.1,0
SSP5,Gabon,2090-2095,0--4,Female,1,0,49.7,0
SSP5,Gabon,2095-2100,0--4,Female,1,0,44.8,0
SSP5,Gambia,2030-2035,0--4,Female,0.988,0.012,172.1,2.0652
SSP5,Gambia,2035-2040,0--4,Female,0.991,0.009,167.7,1.5093
SSP5,Gambia,2040-2045,0--4,Female,0.993,0.007,157.5,1.1025
SSP5,Gambia,2045-2050,0--4,Female,0.995,0.005,152.9,0.7645
SSP5,Gambia,2050-2055,0--4,Female,0.996,0.004,143.8,0.5752
SSP5,Gambia,2055-2060,0--4,Female,0.997,0.003,131.7,0.3951
SSP5,Gambia,2060-2065,0--4,Female,0.997,0.003,117,0.351
SSP5,Gambia,2065-2070,0--4,Female,0.998,0.002,105.6,0.2112
SSP5,Gambia,2070-2075,0--4,Female,0.998,0.002,95.4,0.1908
SSP5,Gambia,2075-2080,0--4,Female,0.999,0.001,85.6,0.0856
SSP5,Gambia,2080-2085,0--4,Female,0.999,0.001,76.6,0.0766
SSP5,Gambia,2085-2090,0--4,Female,0.999,0.001,70.5,0.0705
SSP5,Gambia,2090-2095,0--4,Female,1,0,64.9,0
SSP5,Gambia,2095-2100,0--4,Female,1,0,59.9,0
SSP5,Ghana,2030-2035,0--4,Female,0.992,0.008,1920.3,15.3624
SSP5,Ghana,2035-2040,0--4,Female,0.994,0.006,1869,11.214
SSP5,Ghana,2040-2045,0--4,Female,0.996,0.004,1815.4,7.2616
SSP5,Ghana,2045-2050,0--4,Female,0.997,0.003,1804.3,5.4129
SSP5,Ghana,2050-2055,0--4,Female,0.998,0.002,1744.2,3.4884
SSP5,Ghana,2055-2060,0--4,Female,0.998,0.002,1601.9,3.2038
SSP5,Ghana,2060-2065,0--4,Female,0.999,0.001,1456,1.456
SSP5,Ghana,2065-2070,0--4,Female,0.999,0.001,1321.8,1.3218
SSP5,Ghana,2070-2075,0--4,Female,0.999,0.001,1218.7,1.2187
SSP5,Ghana,2075-2080,0--4,Female,0.999,0.001,1115.3,1.1153
SSP5,Ghana,2080-2085,0--4,Female,1,0,1007.9,0
SSP5,Ghana,2085-2090,0--4,Female,1,0,915.9,0
SSP5,Ghana,2090-2095,0--4,Female,1,0,835.2,0
SSP5,Ghana,2095-2100,0--4,Female,1,0,764.1,0
SSP5,Guinea,2030-2035,0--4,Female,0.983,0.017,902.2,15.3374
SSP5,Guinea,2035-2040,0--4,Female,0.987,0.013,849.6,11.0448
SSP5,Guinea,2040-2045,0--4,Female,0.99,0.01,791.4,7.914
SSP5,Guinea,2045-2050,0--4,Female,0.993,0.007,759.9,5.3193
SSP5,Guinea,2050-2055,0--4,Female,0.995,0.005,712.2,3.561
SSP5,Guinea,2055-2060,0--4,Female,0.996,0.004,655.8,2.6232
SSP5,Guinea,2060-2065,0--4,Female,0.996,0.004,594.3,2.3772
SSP5,Guinea,2065-2070,0--4,Female,0.997,0.003,536.4,1.6092
SSP5,Guinea,2070-2075,0--4,Female,0.997,0.003,488.2,1.4646
SSP5,Guinea,2075-2080,0--4,Female,0.998,0.002,434.8,0.8696
SSP5,Guinea,2080-2085,0--4,Female,0.998,0.002,390.3,0.7806
SSP5,Guinea,2085-2090,0--4,Female,0.998,0.002,344.2,0.6884
SSP5,Guinea,2090-2095,0--4,Female,0.999,0.001,314.8,0.3148
SSP5,Guinea,2095-2100,0--4,Female,0.999,0.001,290,0.29
SSP5,Guinea-Bissau,2030-2035,0--4,Female,0.993,0.007,126.7,0.8869
SSP5,Guinea-Bissau,2035-2040,0--4,Female,0.996,0.004,119,0.476
SSP5,Guinea-Bissau,2040-2045,0--4,Female,0.997,0.003,111.2,0.3336
SSP5,Guinea-Bissau,2045-2050,0--4,Female,0.998,0.002,106.4,0.2128
SSP5,Guinea-Bissau,2050-2055,0--4,Female,0.998,0.002,99.1,0.1982
SSP5,Guinea-Bissau,2055-2060,0--4,Female,0.999,0.001,90.2,0.0902
SSP5,Guinea-Bissau,2060-2065,0--4,Female,0.999,0.001,81.3,0.0813
SSP5,Guinea-Bissau,2065-2070,0--4,Female,0.999,0.001,72.9,0.0729
SSP5,Guinea-Bissau,2070-2075,0--4,Female,0.999,0.001,65.1,0.0651
SSP5,Guinea-Bissau,2075-2080,0--4,Female,0.999,0.001,57.9,0.0579
SSP5,Guinea-Bissau,2080-2085,0--4,Female,0.999,0.001,52.3,0.0523
SSP5,Guinea-Bissau,2085-2090,0--4,Female,0.999,0.001,48,0.048
SSP5,Guinea-Bissau,2090-2095,0--4,Female,0.999,0.001,43.8,0.0438
SSP5,Guinea-Bissau,2095-2100,0--4,Female,0.999,0.001,39.9,0.0399
SSP5,Hong Kong Special Administrative Region of China,2030-2035,0--4,Female,1,0,102.4,0
SSP5,Hong Kong Special Administrative Region of China,2035-2040,0--4,Female,1,0,95.3,0
SSP5,Hong Kong Special Administrative Region of China,2040-2045,0--4,Female,1,0,97.7,0
SSP5,Hong Kong Special Administrative Region of China,2045-2050,0--4,Female,1,0,109.9,0
SSP5,Hong Kong Special Administrative Region of China,2050-2055,0--4,Female,1,0,130.2,0
SSP5,Hong Kong Special Administrative Region of China,2055-2060,0--4,Female,1,0,129.6,0
SSP5,Hong Kong Special Administrative Region of China,2060-2065,0--4,Female,1,0,121.7,0
SSP5,Hong Kong Special Administrative Region of China,2065-2070,0--4,Female,1,0,113.5,0
SSP5,Hong Kong Special Administrative Region of China,2070-2075,0--4,Female,1,0,107.8,0
SSP5,Hong Kong Special Administrative Region of China,2075-2080,0--4,Female,1,0,104.9,0
SSP5,Hong Kong Special Administrative Region of China,2080-2085,0--4,Female,1,0,103.2,0
SSP5,Hong Kong Special Administrative Region of China,2085-2090,0--4,Female,1,0,99.9,0
SSP5,Hong Kong Special Administrative Region of China,2090-2095,0--4,Female,1,0,93.7,0
SSP5,Hong Kong Special Administrative Region of China,2095-2100,0--4,Female,1,0,85.5,0
SSP5,India,2030-2035,0--4,Female,0.997,0.003,45303.5,135.9105
SSP5,India,2035-2040,0--4,Female,0.997,0.003,41199.1,123.5973
SSP5,India,2040-2045,0--4,Female,0.998,0.002,36933.8,73.8676
SSP5,India,2045-2050,0--4,Female,0.998,0.002,33951.5,67.903
SSP5,India,2050-2055,0--4,Female,0.999,0.001,30549,30.549
SSP5,India,2055-2060,0--4,Female,0.999,0.001,27881,27.881
SSP5,India,2060-2065,0--4,Female,0.999,0.001,25314.4,25.3144
SSP5,India,2065-2070,0--4,Female,0.999,0.001,23021,23.021
SSP5,India,2070-2075,0--4,Female,0.999,0.001,21217.9,21.2179
SSP5,India,2075-2080,0--4,Female,1,0,19433.3,0
SSP5,India,2080-2085,0--4,Female,1,0,17812.9,0
SSP5,India,2085-2090,0--4,Female,1,0,16346.6,0
SSP5,India,2090-2095,0--4,Female,1,0,15069.9,0
SSP5,India,2095-2100,0--4,Female,1,0,13841.1,0
SSP5,Indonesia,2030-2035,0--4,Female,0.998,0.002,8999.2,17.9984
SSP5,Indonesia,2035-2040,0--4,Female,0.998,0.002,8092.5,16.185
SSP5,Indonesia,2040-2045,0--4,Female,0.998,0.002,7180.8,14.3616
SSP5,Indonesia,2045-2050,0--4,Female,0.998,0.002,6590.2,13.1804
SSP5,Indonesia,2050-2055,0--4,Female,0.999,0.001,5983.5,5.9835
